building_genome_id,province_territory,climate_zone,metro,sector,vintage,weather_station,building_type,building_envelope_bin,year,building_genome_gfa,building_genome_qty,unit_gfa,hdd_bal_point,hdd,cdd_bal_point,cdd,load_heating_annual_kwh,load_cooling_annual_kwh,load_dhw_annual_kwh,load_lighting_annual_kwh,load_cooking_annual_kwh,load_dryer_annual_kwh,load_appliances_annual_kwh,load_motors_annual_kwh,load_process_annual_kwh,heating_bin_min_eui_kwh_per_sqm,heating_bin_max_eui_kwh_per_sqm
46,QC,6,Drummondville,res,ex,QC CZ6 - Montreal,sfd,-5,2021,0.372488279625051,2523,147.637050980995,hdd_18,3908.547917,cdd_18,485.054167,26134.5379556477,11150.0494494571,3758.99479546024,1613.94218359596,360.701685221863,387.761298633947,2876.45744825066,0,0,156.4435260575,318.321980611915
47,QC,6,Granby,res,ex,QC CZ6 - Sherbrooke,sfd,-5,2021,0.294457818005377,1994,147.671924777019,hdd_18,4461.793403,cdd_18,310.297569,30508.2436073424,7132.88014778837,3758.99479546024,1613.94218359596,360.701685221863,387.761298633947,2876.45744825066,0,0,182.7226866425,363.379685572405
48,QC,6,Montréal,res,ex,QC CZ6 - Montreal,sfd,-5,2021,8.97729867388256,60807,147.635941156159,hdd_18,3908.547917,cdd_18,485.054167,26134.3414957542,11150.0494494571,3758.99479546024,1613.94218359596,360.701685221863,387.761298633947,2876.45744825066,0,0,156.4435260575,318.321980611915
49,QC,7A,Québec,res,ex,QC CZ7a - Quebec City,sfd,-5,2021,1.63179602532408,11052,147.647124984082,hdd_18,4533.804167,cdd_18,283.016667,30784.3309951741,6505.76790544411,3758.99479546024,1613.94218359596,360.701685221863,387.761298633947,2876.45744825066,0,0,186.1431979325,369.244423451697
50,QC,7A,Saguenay,res,ex,QC CZ7A - Saguenay,sfd,-5,2021,0.421273979461549,2853,147.659999811268,hdd_18,4889.716667,cdd_18,225.20625,33577.8598963494,5176.86682161169,3758.99479546024,1613.94218359596,360.701685221863,387.761298633947,2876.45744825066,0,0,203.0490416825,398.230833323191
51,QC,6,Saint-Hyacinthe,res,ex,QC CZ6 - Montreal,sfd,-5,2021,0.155556403730122,1053,147.726879135919,hdd_18,3908.547917,cdd_18,485.054167,26150.4392304885,11150.0494494571,3758.99479546024,1613.94218359596,360.701685221863,387.761298633947,2876.45744825066,0,0,156.4435260575,318.321980611915
52,QC,6,Sherbrooke,res,ex,QC CZ6 - Sherbrooke,sfd,-5,2021,0.724813127496356,4909,147.649852820606,hdd_18,4461.793403,cdd_18,310.297569,30503.683657141,7132.88014778837,3758.99479546024,1613.94218359596,360.701685221863,387.761298633947,2876.45744825066,0,0,182.7226866425,363.379685572405
53,QC,6,Trois-Rivières,res,ex,QC CZ6 - Trois-Rivières,sfd,-5,2021,0.557061575797604,3773,147.644202437743,hdd_18,4443.7875,cdd_18,344.977083,30361.1444337082,7930.06595154034,3758.99479546024,1613.94218359596,360.701685221863,387.761298633947,2876.45744825066,0,0,181.86740625,361.913239509217
54,QC,6,Ottawa - Gatineau (Quebec part),res,ex,ON CZ6 - Ottawa,sfd,-5,2021,1.05643534075359,7155,147.649942802738,hdd_18,4094.24375,cdd_18,420.847917,27605.9421017805,9674.12591107791,3758.99479546024,1613.94218359596,360.701685221863,387.761298633947,2876.45744825066,0,0,165.264078125,333.445516668577
55,SK,7A,Regina,res,ex,SK CZ7a - Regina,sfd,-5,2021,0.0753249398265031,498,151.254899250006,hdd_18,5472.4125,cdd_18,385.095833,37227.1537535885,5360.82253451704,4554.700105221,1209.08182775053,360.701685221863,387.761298633947,2351.5815513188,0,0,230.72709375,366.483332638758
56,SK,7A,Saskatoon,res,ex,SK CZ7a - Saskatoon,sfd,-5,2021,0.0880480228569,583,151.025768193654,hdd_18,5692.925,cdd_18,380.920833,38848.0005615829,5302.70340633212,4554.700105221,1209.08182775053,360.701685221863,387.761298633947,2351.5815513188,0,0,241.2014375,381.250888243988
57,AB,6,Outside Major Metro,res,ex,AB CZ6 - Calgary,sfd,-5,2021,0.0481272422091795,307,156.766261267686,hdd_18,4861.389583,cdd_18,288.991667,35699.4631588937,2747.81278011448,5282.53501314926,1265.83118853474,360.701685221863,387.761298633947,2204.40189313566,0,0,201.7035051925,394.793862598058
58,AB,7A,Outside Major Metro,res,ex,AB CZ7a - Edmonton,sfd,-5,2021,3.51070197137707,22441,156.441422903483,hdd_18,5668.929167,cdd_18,223.316667,42058.7308177894,2123.35669732363,5282.53501314926,1265.83118853474,360.701685221863,387.761298633947,2204.40189313566,0,0,240.0616354325,460.374221078903
59,BC,5,Outside Major Metro,res,ex,BC CZ5 - Kelowna,sfd,-5,2021,1.32975719828037,6963,190.974752014989,hdd_18,3804.025,cdd_18,525.383333,31281.4288824966,11415.7706075607,4449.75255592341,1454.54060751242,360.701685221863,387.761298633947,2472.31794653574,0,0,151.4786875,252.940698610679
60,BC,6,Outside Major Metro,res,ex,BC CZ6 - Whistler,sfd,-5,2021,0.0369333988221816,193,191.364760736692,hdd_18,4404.19375,cdd_18,267.629167,36915.9251466566,5815.16958468979,4449.75255592341,1454.54060751242,360.701685221863,387.761298633947,2472.31794653574,0,0,179.986703125,292.847666338098
61,BC,7A,Outside Major Metro,res,ex,BC CZ7a - Dawson Creek,sfd,-5,2021,0.0265801669479146,139,191.224222646867,hdd_18,5666.808333,cdd_18,208.779167,48865.2402711468,4536.44972804952,4449.75255592341,1454.54060751242,360.701685221863,387.761298633947,2472.31794653574,0,0,239.9608958175,376.802586376755
62,BC,4,Outside Major Metro,res,ex,BC CZ4 - Vancouver,sfd,-5,2021,0.343844809786024,1800,191.024894325569,hdd_18,2873.7125,cdd_18,180.989583,22591.7239991961,3932.6248704697,4449.75255592341,1454.54060751242,360.701685221863,387.761298633947,2472.31794653574,0,0,107.28884375,191.081511650486
63,MB,7A,Outside Major Metro,res,ex,MB CZ7a - Winnipeg,sfd,-5,2021,0.13289595692314,906,146.684279164614,hdd_18,5181.75625,cdd_18,452.602083,33914.1857933736,11440.4453668662,4461.06096407899,1478.16154708675,360.701685221863,387.761298633947,3587.47809821462,0,0,216.920921875,345.073051708444
64,MB,8,Outside Major Metro,res,ex,MB CZ8 - Churchill,sfd,-5,2021,0.00225514576840978,15,150.343051227319,hdd_18,8282.608333,cdd_18,56.366667,58138.9969872411,1424.78304574184,4461.06096407899,1478.16154708675,360.701685221863,387.761298633947,3587.47809821462,0,0,364.2113958175,551.570702225543
65,NB,7A,Outside Major Metro,res,ex,NB CZ7a - Edmundston,sfd,-5,2021,0.104328274396098,695,150.112625030356,hdd_18,5065.916667,cdd_18,245.608333,33787.8906837919,3343.8542048276,3107.01272657297,1103.50046823723,360.701685221863,387.761298633947,2869.18332296065,0,0,211.4185416825,335.36199488987
66,NB,6,Outside Major Metro,res,ex,NB CZ6 - Fredericton,sfd,-5,2021,0.014741356962434,98,150.422009820755,hdd_18,4131.039583,cdd_18,291.7125,26920.8847691921,3971.54305723728,3107.01272657297,1103.50046823723,360.701685221863,387.761298633947,2869.18332296065,0,0,167.0118801925,273.473443522773
67,NL,6,Outside Major Metro,res,ex,NL CZ6 - St. John's,sfd,-5,2021,0.283293359077366,1885,150.288254152449,hdd_18,4355.689583,cdd_18,95.035417,28766.2242199129,793.189222800843,2506.22607130547,722.913662495071,360.701685221863,387.761298633947,2291.06607936489,0,0,177.6827551925,296.268459519542
68,NL,7A,Outside Major Metro,res,ex,NL CZ7a - Goose Bay,sfd,-5,2021,0.0132694218443219,88,150.788884594567,hdd_18,5635.754167,cdd_18,137.508333,38477.0391944903,1147.67874150444,2506.22607130547,722.913662495071,360.701685221863,387.761298633947,2291.06607936489,0,0,238.4858229325,383.336822670894
69,NS,6,Outside Major Metro,res,ex,NS CZ6 - Halifax,sfd,-5,2021,0.822107140895537,5278,155.761110438715,hdd_18,3823.727083,cdd_18,218.197917,26044.6566176543,2356.49362427323,3152.39221014069,970.841553516405,360.701685221863,387.761298633947,2203.89968014148,0,0,152.4145364425,278.737106042598
70,ON,6,Outside Major Metro,res,ex,ON CZ6 - Ottawa,sfd,-5,2021,6.2970452631585,35194,178.923829719796,hdd_18,4094.24375,cdd_18,420.847917,32733.2729254913,8302.81137716503,3423.14153313742,1218.08057757622,360.701685221863,387.761298633947,2100.72836224757,0,0,165.264078125,310.055570723115
71,ON,5,Outside Major Metro,res,ex,ON CZ5 - Toronto,sfd,-5,2021,0.38796114447285,2168,178.948867376776,hdd_18,3133.254167,cdd_18,506.814583,24072.5798202106,9998.82788025194,3423.14153313742,1218.08057757622,360.701685221863,387.761298633947,2100.72836224757,0,0,119.6170729325,237.280183665118
72,ON,7A,Outside Major Metro,res,ex,ON CZ7a - Thunder Bay,sfd,-5,2021,0.114052039650758,637,179.045588148756,hdd_18,5008.26875,cdd_18,274.195833,41011.8184043045,5409.54627513018,3423.14153313742,1218.08057757622,360.701685221863,387.761298633947,2100.72836224757,0,0,208.680265625,379.274347213937
73,PE,6,Outside Major Metro,res,ex,PE CZ6 - Charlottetown,sfd,-5,2021,0.000637708331023627,3,212.569443674542,hdd_18,4032.716667,cdd_18,214.5875,35775.5973611975,812.977546112789,2609.4614848695,339.159530940229,360.701685221863,387.761298633947,961.045862483217,0,0,162.3415416825,219.966594127971
74,QC,7A,Outside Major Metro,res,ex,QC CZ7a - Quebec City,sfd,-5,2021,6.46906177475655,43818,147.634802472878,hdd_18,4533.804167,cdd_18,283.016667,30781.7617594801,6505.76790544411,3758.99479546024,1613.94218359596,360.701685221863,387.761298633947,2876.45744825066,0,0,186.1431979325,369.244423451697
75,QC,7B,Outside Major Metro,res,ex,QC CZ7b - Normandin,sfd,-5,2021,0.345275421279046,2338,147.67982090635,hdd_18,5274.66875,cdd_18,217.379167,36625.1285072318,4996.94390076601,3758.99479546024,1613.94218359596,360.701685221863,387.761298633947,2876.45744825066,0,0,221.334265625,429.582299930078
76,QC,6,Outside Major Metro,res,ex,QC CZ6 - Montreal,sfd,-5,2021,0.635933060397699,4307,147.651047224913,hdd_18,3908.547917,cdd_18,485.054167,26137.0155543634,11150.0494494571,3758.99479546024,1613.94218359596,360.701685221863,387.761298633947,2876.45744825066,0,0,156.4435260575,318.321980611915
77,SK,7A,Outside Major Metro,res,ex,SK CZ7a - Saskatoon,sfd,-5,2021,0.20461064774002,1355,151.004168073815,hdd_18,5692.925,cdd_18,380.920833,38842.4444139291,5302.70340633212,4554.700105221,1209.08182775053,360.701685221863,387.761298633947,2351.5815513188,0,0,241.2014375,381.250888243988
78,SK,7B,Outside Major Metro,res,ex,SK CZ7b - Prince Albert,sfd,-5,2021,0.0149771119027731,99,151.28395861387,hdd_18,6012.14375,cdd_18,293.970833,41355.8983936222,4092.29425766637,4554.700105221,1209.08182775053,360.701685221863,387.761298633947,2351.5815513188,0,0,256.364328125,402.628726873802
79,TR,7B,Outside Major Metro,res,ex,YT CZ7b - Whitehorse,sfd,-5,2021,0,0,177.536769875941,hdd_18,6928.760417,cdd_18,69.983333,18796.1817512945,544.919803162297,2366.58641741449,1439.27452596867,360.701685221863,387.761298633947,3130.82399643365,0,0,299.9036198075,105.872049854399
80,TR,8,Outside Major Metro,res,ex,NU CZ8 - Iqaluit,sfd,-5,2021,0,0,177.536769875941,hdd_18,8749.35,cdd_18,2.054167,23735.0352600146,15.9946122786476,2366.58641741449,1439.27452596867,360.701685221863,387.761298633947,3130.82399643365,0,0,386.381625,133.690813889428
81,AB,6,Calgary,res,ex,AB CZ6 - Calgary,row,-5,2021,1.99297702518091E-07,0,126.530413378379,hdd_18,4861.389583,cdd_18,288.991667,25803.3218239834,2225.98548075409,3649.17878849741,576.540113817088,360.701685221863,387.761298633947,2204.40189313566,0,0,201.7035051925,223.963285381732
82,AB,7A,Edmonton,res,ex,AB CZ7a - Edmonton,row,-5,2021,1.43246505420995E-08,0,126.530413378379,hdd_18,5668.929167,cdd_18,223.316667,30640.8665411169,1720.1176196973,3649.17878849741,576.540113817088,360.701685221863,387.761298633947,2204.40189313566,0,0,240.0616354325,261.166479081923
83,AB,6,Lethbridge,res,ex,AB CZ6 - Lethbridge,row,-5,2021,2.91008450372518E-08,0,126.530413378379,hdd_18,4339.08125,cdd_18,428.608333,22673.3604151604,3301.3959748127,3649.17878849741,576.540113817088,360.701685221863,387.761298633947,2204.40189313566,0,0,176.893859375,199.900640690593
84,AB,6,Medicine Hat,res,ex,AB CZ6 - Medicine Hat,row,-5,2021,1.3089075510697E-08,0,126.530413378379,hdd_18,4532.875,cdd_18,503.916667,23834.7263888998,3881.46549655355,3649.17878849741,576.540113817088,360.701685221863,387.761298633947,2204.40189313566,0,0,186.0990625,208.828681571789
85,AB,7A,Red Deer,res,ex,AB CZ7A - Red Deer,row,-5,2021,1.36246677261489E-09,0,126.530413378379,hdd_18,5607.15,cdd_18,215.4125,30270.6574216053,1659.23503037525,3649.17878849741,576.540113817088,360.701685221863,387.761298633947,2204.40189313566,0,0,237.127125,258.320324711195
86,AB,7B,Wood Buffalo,res,ex,AB CZ7b - Fort McMurray,row,-5,2021,3.13794294546085E-10,0,126.530413378379,hdd_18,6170.11875,cdd_18,241.654167,33644.1452173603,1861.36393720212,3649.17878849741,576.540113817088,360.701685221863,387.761298633947,2204.40189313566,0,0,263.868140625,284.25618701241
87,BC,4,Abbotsford - Mission,res,ex,BC CZ4 - Abbotsford - Mission,row,-5,2021,0.00818680721478613,57,143.628196750634,hdd_18,3010.945833,cdd_18,295.320833,17266.8143451855,5846.81620688589,4174.81412414046,616.699483158606,360.701685221863,387.761298633947,2472.31794653574,0,0,113.8074270675,168.44837516073
88,BC,4,Chilliwack,res,ex,BC CZ4 - Abbotsford - Mission,row,-5,2021,0.00847562266605402,59,143.654621458543,hdd_18,3010.945833,cdd_18,295.320833,17269.9910927595,5846.81620688589,4174.81412414046,616.699483158606,360.701685221863,387.761298633947,2472.31794653574,0,0,113.8074270675,168.44837516073
89,BC,5,Courtenay,res,ex,BC CZ5 - Courtenay,row,-5,2021,0.00116918080585937,8,146.147600732421,hdd_18,2965.7625,cdd_18,241.945833,17157.5205603464,4790.08813297268,4174.81412414046,616.699483158606,360.701685221863,387.761298633947,2472.31794653574,0,0,111.66121875,165.920578431617
90,BC,5,Kamloops,res,ex,BC CZ5 - Kamloops,row,-5,2021,0.00143146376992608,10,143.146376992608,hdd_18,3578.754167,cdd_18,556.433333,21066.5772812509,11016.3695408374,4174.81412414046,616.699483158606,360.701685221863,387.761298633947,2472.31794653574,0,0,140.7783229325,200.214602974176
91,BC,5,Kelowna,res,ex,BC CZ5 - Kelowna,row,-5,2021,0.00195388069586458,13,150.298515066506,hdd_18,3804.025,cdd_18,525.383333,23774.4286069692,10401.6359259427,4174.81412414046,616.699483158606,360.701685221863,387.761298633947,2472.31794653574,0,0,151.4786875,212.81745533175
92,BC,4,Nanaimo,res,ex,BC CZ4 - Nanaimo,row,-5,2021,0.0046145643613971,32,144.205136293659,hdd_18,3063.645833,cdd_18,342.708333,17709.434188221,6785.0026537723,4174.81412414046,616.699483158606,360.701685221863,387.761298633947,2472.31794653574,0,0,116.3106770675,171.396694347903
93,BC,6,Prince George,res,ex,BC CZ6 - Prince George,row,-5,2021,0.000154409078071219,1,154.409078071219,hdd_18,5126.1125,cdd_18,178.579167,34293.9444398527,3535.54321657958,4174.81412414046,616.699483158606,360.701685221863,387.761298633947,2472.31794653574,0,0,214.27784375,286.782084238216
94,BC,4,Vancouver,res,ex,BC CZ4 - Vancouver,row,-5,2021,0.0349723367551144,246,142.163970549245,hdd_18,2873.7125,cdd_18,180.989583,16055.0026705327,3583.26507619569,4174.81412414046,616.699483158606,360.701685221863,387.761298633947,2472.31794653574,0,0,107.28884375,160.770810287799
95,BC,5,Vernon,res,ex,BC CZ5 - Kelowna,row,-5,2021,0.000724401040478902,5,144.88020809578,hdd_18,3804.025,cdd_18,525.383333,22917.3532580268,10401.6359259427,4174.81412414046,616.699483158606,360.701685221863,387.761298633947,2472.31794653574,0,0,151.4786875,212.81745533175
96,BC,4,Victoria,res,ex,BC CZ4 - Victoria,row,-5,2021,0.0209407438247916,147,142.454039624433,hdd_18,2954.579167,cdd_18,163.3875,16733.1411228242,3234.77579721769,4174.81412414046,616.699483158606,360.701685221863,387.761298633947,2472.31794653574,0,0,111.1300104325,165.294923113582
97,MB,7A,Winnipeg,res,ex,MB CZ7a - Winnipeg,row,-5,2021,0.000348628964257957,2,174.314482128979,hdd_18,5181.75625,cdd_18,452.602083,39127.9226233606,9527.18446620985,2760.08159657285,670.173568632965,360.701685221863,387.761298633947,3587.47809821462,0,0,216.920921875,289.877775679254
98,NB,6,Fredericton,res,ex,NB CZ6 - Fredericton,row,-5,2021,1.66906662424449E-05,0,126.457754046133,hdd_18,4131.039583,cdd_18,291.7125,21788.374393388,3227.85555867978,2651.76375593067,546.041141963238,360.701685221863,387.761298633947,2869.18332296065,0,0,167.0118801925,218.48213860066
99,NB,6,Moncton,res,ex,NB CZ6 - Moncton,row,-5,2021,6.30244904169862E-05,0,126.457754046133,hdd_18,4202.554167,cdd_18,275.8375,22223.4168147403,3052.19559555156,2651.76375593067,546.041141963238,360.701685221863,387.761298633947,2869.18332296065,0,0,170.4088229325,222.264397022427
100,NB,6,Saint John,res,ex,NB CZ6 - Saint John,row,-5,2021,2.53587233422455E-05,0,126.457754046133,hdd_18,4198.810417,cdd_18,150.366667,22200.6433218143,1663.83642084621,2651.76375593067,546.041141963238,360.701685221863,387.761298633947,2869.18332296065,0,0,170.2309948075,222.066397828774
101,NL,6,St. John's,res,ex,NL CZ6 - St. John's,row,-5,2021,0.00749868710718033,59,127.096391647124,hdd_18,4355.689583,cdd_18,95.035417,23964.3472252044,653.911181162086,2291.74057802367,417.469413927243,360.701685221863,387.761298633947,2291.06607936489,0,0,177.6827551925,275.69037849635
102,NS,6,Cape Breton,res,ex,NS CZ6 - Cape Breton,row,-5,2021,0.00135484257898788,8,169.355322373485,hdd_18,3989.21875,cdd_18,175.020833,28658.276542306,1849.61936194469,3136.21490717026,597.172285189826,360.701685221863,387.761298633947,2203.89968014148,0,0,160.275390625,243.80437479674
103,NS,6,Halifax,res,ex,NS CZ6 - Halifax,row,-5,2021,0.00765861499403294,50,153.172299880659,hdd_18,3823.727083,cdd_18,218.197917,24674.9023501439,2305.91458800337,3136.21490717026,597.172285189826,360.701685221863,387.761298633947,2203.89968014148,0,0,152.4145364425,233.690215876023
104,ON,6,Barrie,res,ex,ON CZ6 - Barrie,row,-5,2021,0.0106014383177312,74,143.26267996934,hdd_18,4032.979167,cdd_18,323.964583,24820.8288411375,4950.64594302346,3037.94837830764,734.080946397495,360.701685221863,387.761298633947,2100.72836224757,0,0,162.3540104325,261.413324211506
105,ON,5,Belleville - Quinte West,res,ex,ON CZ5 - Kingston,row,-5,2021,0.0112540083415095,78,144.282158224481,hdd_18,3707.804167,cdd_18,338.708333,22792.1749437161,5175.95170159291,3037.94837830764,734.080946397495,360.701685221863,387.761298633947,2100.72836224757,0,0,146.9081979325,240.335834301309
106,ON,5,Brantford,res,ex,ON CZ5 - Brantford,row,-5,2021,0.0218213431169964,153,142.623157627428,hdd_18,3620.070833,cdd_18,438.454167,21899.9187601042,6700.21186562939,3037.94837830764,734.080946397495,360.701685221863,387.761298633947,2100.72836224757,0,0,142.7408645675,234.649054991175
107,ON,5,Chatham-Kent,res,ex,ON CZ5 - Windsor,row,-5,2021,0.00916035295128708,64,143.130514863861,hdd_18,3176.69375,cdd_18,612.570833,18793.5527272476,9360.96557569057,3037.94837830764,734.080946397495,360.701685221863,387.761298633947,2100.72836224757,0,0,121.680453125,205.909834591867
108,ON,7A,Greater Sudbury,res,ex,ON CZ7A - Greater Sudbury,row,-5,2021,0.0034694062801869,24,144.558595007788,hdd_18,4729.95625,cdd_18,235.308333,29985.7870653899,3595.85061224443,3037.94837830764,734.080946397495,360.701685221863,387.761298633947,2100.72836224757,0,0,195.460421875,306.590620850457
109,ON,6,Guelph,res,ex,ON CZ6 - Guelph,row,-5,2021,0.0126955905202126,89,142.64708449677,hdd_18,3855.585417,cdd_18,371.8875,23452.5718464924,5682.97721339538,3037.94837830764,734.080946397495,360.701685221863,387.761298633947,2100.72836224757,0,0,153.9278073075,249.914854231474
110,ON,5,Hamilton,res,ex,ON CZ5 - Hamilton,row,-5,2021,0.153974448323988,1080,142.568933633322,hdd_18,3583.11875,cdd_18,408.502083,21626.8838026277,6242.5008351008,3037.94837830764,734.080946397495,360.701685221863,387.761298633947,2100.72836224757,0,0,140.985640625,232.253861152186
111,ON,6,Kawartha Lakes,res,ex,ON CZ6 - Peterborough,row,-5,2021,0.00140557678607241,9,156.17519845249,hdd_18,3978.197917,cdd_18,368.8,26626.3404982361,5635.79576162204,3037.94837830764,734.080946397495,360.701685221863,387.761298633947,2100.72836224757,0,0,159.7519010575,257.862463154712
112,ON,5,Kingston,res,ex,ON CZ5 - Kingston,row,-5,2021,0.0261238749048241,183,142.753414780459,hdd_18,3707.804167,cdd_18,338.708333,22550.6801639805,5175.95170159291,3037.94837830764,734.080946397495,360.701685221863,387.761298633947,2100.72836224757,0,0,146.9081979325,240.335834301309
113,ON,6,Kitchener - Cambridge - Waterloo,res,ex,ON CZ6 - Kitchener - Cambridge - Waterloo,row,-5,2021,0.042551609458448,298,142.790635766604,hdd_18,3820.486111,cdd_18,385.029861,23227.5871845642,5883.81143905022,3037.94837830764,734.080946397495,360.701685221863,387.761298633947,2100.72836224757,0,0,152.2605902725,247.639755382946
114,ON,5,London,res,ex,ON CZ5 - London,row,-5,2021,0.0942281646426456,661,142.553955586453,hdd_18,3578.452083,cdd_18,426.241667,21591.2028340894,6513.58725679314,3037.94837830764,734.080946397495,360.701685221863,387.761298633947,2100.72836224757,0,0,140.7639739425,231.951372871701
115,ON,5,Norfolk,res,ex,ON CZ5 - Hamilton,row,-5,2021,0.00509006440740456,35,145.43041164013,hdd_18,3583.11875,cdd_18,408.502083,22060.9534893392,6242.50083510079,3037.94837830764,734.080946397495,360.701685221863,387.761298633947,2100.72836224757,0,0,140.985640625,232.253861152186
116,ON,7A,North Bay,res,ex,ON CZ7A - North Bay,row,-5,2021,0.00238987520524092,16,149.367200327558,hdd_18,4709.295833,cdd_18,214.6125,30830.2597968342,3279.58844330561,3037.94837830764,734.080946397495,360.701685221863,387.761298633947,2100.72836224757,0,0,194.4790520675,305.251435086306
117,ON,5,Oshawa,res,ex,ON CZ5 - Oshawa,row,-5,2021,0.0670650040630174,470,142.69149800642,hdd_18,3573.066667,cdd_18,412.825,21573.4478540557,6308.56123994473,3037.94837830764,734.080946397495,360.701685221863,387.761298633947,2100.72836224757,0,0,140.5081666825,231.602296062591
118,ON,6,Ottawa - Gatineau (Ontario part),res,ex,ON CZ6 - Ottawa,row,-5,2021,0.128790149968413,903,142.624750795585,hdd_18,4094.24375,cdd_18,420.847917,25148.7973900292,6431.16297970733,3037.94837830764,734.080946397495,360.701685221863,387.761298633947,2100.72836224757,0,0,165.264078125,265.384427863493
119,ON,6,Peterborough,res,ex,ON CZ6 - Peterborough,row,-5,2021,0.00453816070852062,31,146.39228092002,hdd_18,3978.197917,cdd_18,368.8,24958.4489516474,5635.79576162204,3037.94837830764,734.080946397495,360.701685221863,387.761298633947,2100.72836224757,0,0,159.7519010575,257.862463154712
120,ON,5,Sarnia,res,ex,ON CZ5 - Sarnia,row,-5,2021,0.0105940517185232,74,143.162861061124,hdd_18,3341.235417,cdd_18,493.441667,19981.2149343629,7540.50015045096,3037.94837830764,734.080946397495,360.701685221863,387.761298633947,2100.72836224757,0,0,129.4961823075,216.575246526977
121,ON,6,Sault Ste. Marie,res,ex,ON CZ6 - Sault Ste. Marie,row,-5,2021,0.0034011461593601,23,147.875919972178,hdd_18,4372.9125,cdd_18,236.05,28145.3170180308,3607.18435339176,3037.94837830764,734.080946397495,360.701685221863,387.761298633947,2100.72836224757,0,0,178.50084375,283.447433218801
122,ON,5,St. Catharines - Niagara,res,ex,ON CZ5 - St. Catharines - Niagara,row,-5,2021,0.0676099805167081,474,142.637089697696,hdd_18,3194.7625,cdd_18,535.033333,18858.6253540128,8176.08077670258,3037.94837830764,734.080946397495,360.701685221863,387.761298633947,2100.72836224757,0,0,122.53871875,207.081031319213
123,ON,7A,Thunder Bay,res,ex,ON CZ7a - Thunder Bay,row,-5,2021,0.00207368711467386,14,148.12050819099,hdd_18,5008.26875,cdd_18,274.195833,32767.7392324196,4190.10768296048,3037.94837830764,734.080946397495,360.701685221863,387.761298633947,2100.72836224757,0,0,208.680265625,324.630534468145
124,ON,5,Toronto,res,ex,ON CZ5 - Toronto,row,-5,2021,1.13413935372334,7958,142.515626253247,hdd_18,3133.254167,cdd_18,506.814583,18401.0673571144,7744.85758893612,3037.94837830764,734.080946397495,360.701685221863,387.761298633947,2100.72836224757,0,0,119.6170729325,203.094128057276
125,ON,5,Windsor,res,ex,ON CZ5 - Windsor,row,-5,2021,0.0504641303694885,354,142.554040591775,hdd_18,3176.69375,cdd_18,612.570833,18717.8595765687,9360.96557569057,3037.94837830764,734.080946397495,360.701685221863,387.761298633947,2100.72836224757,0,0,121.680453125,205.909834591867
126,PE,6,Charlottetown,res,ex,PE CZ6 - Charlottetown,row,-5,2021,6.34950890245011E-07,0,128.093712547578,hdd_18,4032.716667,cdd_18,214.5875,21222.9129782261,643.386783051894,1631.794288688,171.422222222222,360.701685221863,387.761298633947,961.045862483217,0,0,162.3415416825,195.532009155103
127,QC,6,Drummondville,res,ex,QC CZ6 - Montreal,row,-5,2021,0.00882127111914883,70,126.018158844983,hdd_18,3908.547917,cdd_18,485.054167,21372.7773501026,8549.71608812594,3490.08963269278,1222.49739832218,360.701685221863,387.761298633947,2876.45744825066,0,0,156.4435260575,271.780442934222
128,QC,6,Granby,res,ex,QC CZ6 - Sherbrooke,row,-5,2021,0.0116649976532406,93,125.43008229291,hdd_18,4461.793403,cdd_18,310.297569,24806.069737501,5469.40176639214,3490.08963269278,1222.49739832218,360.701685221863,387.761298633947,2876.45744825066,0,0,182.7226866425,310.250306021342
129,QC,6,Montréal,res,ex,QC CZ6 - Montreal,row,-5,2021,0.406469058436998,3270,124.302464353822,hdd_18,3908.547917,cdd_18,485.054167,21081.7942354747,8549.71608812594,3490.08963269278,1222.49739832218,360.701685221863,387.761298633947,2876.45744825066,0,0,156.4435260575,271.780442934222
130,QC,7A,Québec,res,ex,QC CZ7a - Quebec City,row,-5,2021,0.0458835490609337,369,124.345661411745,hdd_18,4533.804167,cdd_18,283.016667,24916.1383229927,4988.54007589153,3490.08963269278,1222.49739832218,360.701685221863,387.761298633947,2876.45744825066,0,0,186.1431979325,315.257566454515
131,QC,7A,Saguenay,res,ex,QC CZ7A - Saguenay,row,-5,2021,0.011569394179148,93,124.402087947828,hdd_18,4889.716667,cdd_18,225.20625,27176.2807022033,3969.55562856037,3490.08963269278,1222.49739832218,360.701685221863,387.761298633947,2876.45744825066,0,0,203.0490416825,340.005902396644
132,QC,6,Saint-Hyacinthe,res,ex,QC CZ6 - Montreal,row,-5,2021,0.00633255208848794,50,126.651041769759,hdd_18,3908.547917,cdd_18,485.054167,21480.1147843572,8549.71608812594,3490.08963269278,1222.49739832218,360.701685221863,387.761298633947,2876.45744825066,0,0,156.4435260575,271.780442934222
133,QC,6,Sherbrooke,res,ex,QC CZ6 - Sherbrooke,row,-5,2021,0.0223186594054283,179,124.685248075018,hdd_18,4461.793403,cdd_18,310.297569,24658.765285378,5469.40176639214,3490.08963269278,1222.49739832218,360.701685221863,387.761298633947,2876.45744825066,0,0,182.7226866425,310.250306021342
